Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
20,1.0,Travel_Rarely,805,Research & Development,3,3,Life Sciences,1,Male,87,2,1,Laboratory Technician,3,Single,3033.0,1.0,No,12,3.0,1,0.0,2.0,2.0,2,2.0,2.0,1.0,2.0
44,1.0,Travel_Rarely,1097,Research & Development,10,4,Life Sciences,3,Male,96,3,1,Research Scientist,3,Single,2936.0,1.0,Yes,11,3.0,3,0.0,6.0,4.0,3,6.0,4.0,0.0,2.0
53,1.0,Travel_Rarely,1223,Research & Development,7,2,Medical,4,Female,50,3,5,Manager,3,Divorced,16581.0,3.0,No,18,3.0,2,1.0,26.0,4.5,3,7.0,7.0,4.0,7.0
29,1.0,Travel_Rarely,942,Research & Development,15,1,Life Sciences,2,Female,69,1,1,Research Scientist,4,Married,2168.0,0.0,Yes,18,3.0,1,1.0,6.0,2.0,2,5.0,4.0,1.0,3.0
22,1.0,Travel_Frequently,1256,Research & Development,3,4,Life Sciences,3,Male,48,2,1,Research Scientist,4,Married,2853.0,0.0,Yes,11,3.0,2,1.0,1.0,4.5,3,0.0,0.0,0.0,0.0
46,1.0,Travel_Rarely,1402,Sales,2,3,Marketing,3,Female,69,3,4,Manager,1,Married,16581.0,8.0,No,23,3.0,1,0.0,28.0,2.0,3,18.0,14.5,7.5,9.0
44,1.0,Non-Travel,111,Research & Development,17,3,Life Sciences,4,Male,74,1,1,Research Scientist,3,Single,2290.0,2.0,No,13,3.0,4,0.0,6.0,3.0,3,0.0,0.0,0.0,0.0
33,1.0,Travel_Rarely,147,Human Resources,2,3,Human Resources,2,Male,99,3,1,Human Resources,3,Married,3600.0,1.0,No,13,3.0,4,1.0,5.0,2.0,3,5.0,4.0,1.0,4.0
41,1.0,Non-Travel,906,Research & Development,5,2,Life Sciences,1,Male,95,2,1,Research Scientist,1,Divorced,2107.0,6.0,No,17,3.0,1,1.0,5.0,2.0,1,1.0,0.0,0.0,0.0
30,1.0,Travel_Rarely,1329,Sales,29,4,Life Sciences,3,Male,61,3,2,Sales Executive,1,Divorced,4115.0,8.0,No,19,3.0,3,2.5,8.0,3.0,3,4.0,3.0,0.0,3.0
40,1.0,Travel_Frequently,1184,Sales,2,4,Medical,2,Male,62,3,2,Sales Executive,2,Married,4327.0,5.0,No,12,3.0,4,2.5,5.0,2.0,3,0.0,0.0,0.0,0.0
50,1.0,Travel_Frequently,1421,Research & Development,2,3,Medical,4,Female,30,3,4,Manager,1,Married,16581.0,2.0,No,22,3.0,3,1.0,28.5,3.0,3,2.0,2.0,2.0,2.0
28,1.0,Travel_Rarely,1179,Research & Development,19,4,Medical,4,Male,78,2,1,Laboratory Technician,1,Married,3196.0,1.0,No,12,3.0,3,2.5,6.0,2.0,3,6.0,5.0,3.0,3.0
46,1.0,Travel_Rarely,1450,Research & Development,15,2,Life Sciences,4,Male,52,3,5,Research Director,2,Married,16581.0,5.0,No,11,3.0,1,1.0,25.0,2.0,3,4.0,2.0,0.0,3.0
35,1.0,Travel_Rarely,1361,Sales,17,4,Life Sciences,3,Male,94,3,2,Sales Executive,1,Married,8966.0,3.0,Yes,15,3.0,4,2.5,15.0,2.0,3,7.0,7.0,1.0,7.0
24,1.0,Travel_Rarely,984,Research & Development,17,2,Life Sciences,4,Female,97,3,1,Laboratory Technician,2,Married,2210.0,1.0,No,13,3.0,1,1.0,1.0,3.0,1,1.0,0.0,0.0,0.0
33,1.0,Travel_Frequently,1146,Sales,25,3,Medical,2,Female,82,3,2,Sales Executive,3,Married,4539.0,1.0,No,12,3.0,1,1.0,10.0,3.0,2,10.0,7.0,0.0,1.0
36,1.0,Travel_Rarely,917,Research & Development,6,4,Life Sciences,3,Male,60,1,1,Laboratory Technician,3,Divorced,2741.0,1.0,No,14,3.0,3,1.0,7.0,4.0,3,7.0,7.0,1.0,7.0
30,1.0,Travel_Rarely,853,Research & Development,7,4,Life Sciences,3,Male,49,3,2,Laboratory Technician,3,Divorced,3491.0,1.0,No,13,3.0,1,2.5,10.0,4.0,2,10.0,7.0,7.5,9.0
44,1.0,Travel_Rarely,200,Research & Development,29,4,Other,4,Male,32,3,2,Research Scientist,4,Single,4541.0,1.0,No,25,3.0,2,0.0,20.0,3.0,3,18.0,11.0,7.5,14.5
20,1.0,Travel_Rarely,654,Sales,21,3,Marketing,3,Male,43,4,1,Sales Representative,4,Single,2678.0,1.0,No,17,3.0,4,0.0,2.0,2.0,3,2.0,1.0,2.0,2.0
46,1.0,Travel_Rarely,150,Research & Development,2,4,Technical Degree,4,Male,60,3,2,Manufacturing Director,4,Divorced,7379.0,2.0,No,11,3.0,3,1.0,12.0,3.0,2,6.0,3.0,1.0,4.0
42,1.0,Non-Travel,179,Human Resources,2,5,Medical,4,Male,79,4,2,Human Resources,1,Married,6272.0,7.0,No,16,3.0,1,1.0,10.0,3.0,4,4.0,3.0,0.0,3.0
60,1.0,Travel_Rarely,696,Sales,7,4,Marketing,2,Male,52,4,2,Sales Executive,4,Divorced,5220.0,0.0,Yes,18,3.0,2,1.0,12.0,3.0,3,11.0,7.0,1.0,9.0
32,1.0,Travel_Frequently,116,Research & Development,13,3,Other,3,Female,77,2,1,Laboratory Technician,2,Married,2743.0,1.0,No,20,3.0,3,1.0,2.0,2.0,3,2.0,2.0,2.0,2.0
32,1.0,Travel_Frequently,1316,Research & Development,2,2,Life Sciences,4,Female,38,3,2,Research Scientist,3,Single,4998.0,4.0,Yes,14,3.0,4,0.0,10.0,2.0,3,8.0,7.0,0.0,7.0
36,1.0,Travel_Rarely,363,Research & Development,1,3,Technical Degree,3,Female,77,1,3,Manufacturing Director,1,Divorced,10252.0,2.0,Yes,21,3.0,3,1.0,17.0,2.0,3,7.0,7.0,7.0,7.0
33,1.0,Travel_Rarely,117,Research & Development,9,3,Medical,1,Male,60,3,1,Research Scientist,4,Married,2781.0,0.0,No,13,3.0,2,1.0,15.0,4.5,3,14.0,10.0,4.0,10.0
40,1.0,Travel_Rarely,107,Sales,10,3,Technical Degree,2,Female,84,2,2,Sales Executive,2,Divorced,6852.0,7.0,No,12,3.0,2,1.0,7.0,2.0,4,5.0,1.0,1.0,3.0
25,1.0,Travel_Rarely,1356,Sales,10,4,Life Sciences,3,Male,57,3,2,Sales Executive,4,Single,4950.0,0.0,No,14,3.0,2,0.0,5.0,4.0,3,4.0,3.0,1.0,1.0
30,1.0,Travel_Rarely,1465,Research & Development,1,3,Medical,4,Male,63,3,1,Research Scientist,2,Married,3579.0,0.0,Yes,21,3.0,1,1.0,12.0,2.0,3,11.0,9.0,5.0,7.0
42,1.0,Travel_Frequently,458,Research & Development,26,5,Medical,1,Female,60,3,3,Research Director,1,Married,13191.0,3.0,Yes,17,3.0,3,0.0,20.0,4.5,3,1.0,0.0,0.0,0.0
35,1.0,Non-Travel,1212,Sales,8,2,Marketing,3,Female,78,2,3,Sales Executive,4,Married,10377.0,4.0,Yes,11,3.0,2,1.0,16.0,4.5,2,13.0,2.0,4.0,12.0
27,1.0,Travel_Rarely,1103,Research & Development,14,3,Life Sciences,1,Male,42,3,1,Research Scientist,1,Married,2235.0,1.0,Yes,14,3.0,4,2.0,9.0,3.0,2,9.0,7.0,6.0,8.0
54,1.0,Travel_Frequently,966,Research & Development,1,4,Life Sciences,4,Female,53,3,3,Manufacturing Director,3,Divorced,10502.0,7.0,No,17,3.0,1,1.0,28.5,2.0,1,5.0,4.0,1.0,4.0
44,1.0,Travel_Rarely,1117,Research & Development,2,1,Life Sciences,1,Female,72,4,1,Research Scientist,4,Married,2011.0,1.0,No,13,3.0,4,1.0,10.0,4.5,3,10.0,5.0,7.0,7.0
19,1.0,Non-Travel,504,Research & Development,10,3,Medical,1,Female,96,2,1,Research Scientist,2,Single,1859.0,1.0,Yes,25,3.0,2,0.0,1.0,2.0,4,1.0,1.0,0.0,0.0
29,1.0,Travel_Rarely,1010,Research & Development,1,3,Life Sciences,1,Female,97,3,1,Research Scientist,4,Divorced,3760.0,1.0,No,15,3.0,1,2.5,3.0,4.5,3,3.0,2.0,1.0,2.0
54,1.0,Travel_Rarely,685,Research & Development,3,3,Life Sciences,4,Male,85,3,4,Research Director,4,Married,16581.0,3.0,No,14,3.0,1,0.0,28.5,2.0,3,10.0,9.0,0.0,9.0
31,1.0,Travel_Rarely,1332,Research & Development,11,2,Medical,3,Male,80,3,2,Healthcare Representative,1,Married,6833.0,1.0,Yes,12,3.0,4,0.0,6.0,2.0,2,6.0,5.0,0.0,1.0
31,1.0,Travel_Rarely,1062,Research & Development,24,3,Medical,3,Female,96,2,2,Healthcare Representative,1,Single,6812.0,1.0,No,19,3.0,2,0.0,10.0,2.0,3,10.0,9.0,1.0,8.0
59,1.0,Travel_Rarely,326,Sales,3,3,Life Sciences,3,Female,48,2,2,Sales Executive,4,Single,5171.0,5.0,No,17,3.0,4,0.0,13.0,2.0,3,6.0,1.0,0.0,5.0
43,1.0,Travel_Rarely,920,Research & Development,3,3,Life Sciences,3,Male,96,1,5,Research Director,4,Married,16581.0,3.0,No,14,3.0,2,1.0,25.0,2.0,3,8.0,7.0,0.0,7.0
49,1.0,Travel_Rarely,1098,Research & Development,4,2,Medical,1,Male,85,2,5,Manager,3,Married,16581.0,2.0,No,13,3.0,3,1.0,23.0,2.0,4,1.0,0.0,0.0,0.0
36,1.0,Travel_Frequently,469,Research & Development,3,3,Technical Degree,3,Male,46,3,1,Research Scientist,2,Married,3692.0,1.0,No,12,3.0,3,0.0,12.0,2.0,2,11.0,10.0,0.0,7.0
48,1.0,Travel_Rarely,969,Research & Development,2,2,Technical Degree,4,Male,76,4,1,Laboratory Technician,2,Single,2559.0,5.0,No,11,3.0,3,0.0,7.0,4.0,2,1.0,0.0,0.0,0.0
27,1.0,Travel_Rarely,1167,Research & Development,4,2,Life Sciences,1,Male,76,3,1,Research Scientist,3,Divorced,2517.0,1.0,No,11,3.0,2,2.5,5.0,2.0,3,5.0,3.0,0.0,3.0
29,1.0,Travel_Rarely,1329,Research & Development,7,3,Life Sciences,3,Male,82,3,2,Healthcare Representative,4,Divorced,6623.0,1.0,Yes,11,3.0,2,2.0,6.0,2.0,3,6.0,0.0,1.0,0.0
48,1.0,Travel_Rarely,715,Research & Development,1,3,Life Sciences,4,Male,76,2,5,Research Director,4,Single,16581.0,6.0,No,12,3.0,3,0.0,25.0,3.0,4,1.0,0.0,0.0,0.0
29,1.0,Travel_Rarely,694,Research & Development,1,3,Life Sciences,4,Female,87,2,4,Research Director,4,Divorced,16124.0,3.0,No,14,3.0,2,2.0,9.0,2.0,2,7.0,7.0,1.0,7.0
34,1.0,Travel_Rarely,1320,Research & Development,20,3,Technical Degree,3,Female,89,4,1,Research Scientist,3,Married,2585.0,0.0,No,17,3.0,4,0.0,2.0,4.5,2,1.0,0.0,0.0,0.0
44,1.0,Travel_Rarely,1099,Sales,5,3,Marketing,2,Male,88,3,5,Manager,2,Married,16581.0,7.0,No,11,3.0,3,1.0,26.0,4.5,3,18.0,9.0,3.0,10.0
33,1.0,Travel_Rarely,536,Sales,10,5,Marketing,4,Male,82,4,3,Sales Executive,3,Divorced,8380.0,0.0,Yes,14,3.0,4,2.0,10.0,3.0,3,9.0,8.0,0.0,8.0
19,1.0,Travel_Rarely,265,Research & Development,25,3,Life Sciences,2,Female,57,4,1,Research Scientist,4,Single,2994.0,1.0,Yes,12,3.0,4,0.0,1.0,2.0,3,1.0,0.0,0.0,1.0
23,1.0,Travel_Rarely,373,Research & Development,1,2,Life Sciences,4,Male,47,3,1,Research Scientist,3,Married,1223.0,1.0,No,22,3.0,4,1.0,1.0,2.0,3,1.0,0.0,0.0,1.0
25,1.0,Travel_Frequently,599,Sales,24,1,Life Sciences,3,Male,73,1,1,Sales Representative,4,Single,1118.0,1.0,Yes,14,3.0,4,0.0,1.0,4.0,3,1.0,0.0,1.0,0.0
26,1.0,Travel_Rarely,583,Research & Development,4,2,Life Sciences,3,Male,53,3,1,Research Scientist,4,Single,2875.0,1.0,Yes,20,3.0,2,0.0,8.0,2.0,2,8.0,5.0,2.0,2.0
45,1.0,Travel_Rarely,1449,Sales,2,3,Marketing,1,Female,94,1,5,Manager,2,Single,16581.0,2.0,Yes,16,3.0,1,0.0,26.0,2.0,3,18.0,10.0,1.0,11.0
55,1.0,Non-Travel,177,Research & Development,8,1,Medical,4,Male,37,2,4,Healthcare Representative,2,Divorced,13577.0,1.0,Yes,15,3.0,4,1.0,28.5,3.0,3,18.0,9.0,7.5,0.0
21,1.0,Travel_Frequently,251,Research & Development,10,2,Life Sciences,1,Female,45,2,1,Laboratory Technician,3,Single,2625.0,1.0,No,20,3.0,3,0.0,2.0,2.0,1,2.0,2.0,2.0,2.0
46,1.0,Travel_Rarely,168,Sales,4,2,Marketing,4,Female,33,2,5,Manager,2,Married,16581.0,2.0,No,14,3.0,3,1.0,26.0,2.0,3,11.0,4.0,0.0,8.0
34,1.0,Travel_Rarely,131,Sales,2,3,Marketing,3,Female,86,3,2,Sales Executive,1,Single,4538.0,0.0,Yes,12,3.0,4,0.0,4.0,3.0,3,3.0,2.0,0.0,2.0
51,1.0,Travel_Frequently,237,Sales,9,3,Life Sciences,4,Male,83,3,5,Manager,2,Divorced,16581.0,4.0,Yes,24,3.0,1,1.0,28.5,4.5,2,18.0,10.0,7.5,10.0
59,1.0,Travel_Rarely,1429,Research & Development,18,4,Medical,4,Male,67,3,3,Manufacturing Director,4,Single,10512.0,6.0,No,12,3.0,4,0.0,25.0,4.5,2,9.0,7.0,5.0,4.0
34,1.0,Travel_Frequently,135,Research & Development,19,3,Medical,3,Female,46,3,2,Laboratory Technician,2,Divorced,4444.0,4.0,No,13,3.0,3,2.0,15.0,2.0,4,11.0,8.0,5.0,10.0
28,1.0,Travel_Frequently,791,Research & Development,1,4,Medical,4,Male,44,3,1,Laboratory Technician,3,Single,2154.0,0.0,Yes,11,3.0,3,0.0,5.0,2.0,2,4.0,2.0,0.0,2.0
44,1.0,Travel_Rarely,1199,Research & Development,4,2,Life Sciences,3,Male,92,4,5,Manager,1,Divorced,16581.0,1.0,No,14,3.0,4,2.0,26.0,4.0,2,18.0,9.0,7.5,13.0
34,1.0,Travel_Frequently,648,Human Resources,11,3,Life Sciences,3,Male,56,2,2,Human Resources,2,Married,4490.0,4.0,No,11,3.0,4,2.0,14.0,4.5,4,10.0,9.0,1.0,8.0
35,1.0,Travel_Rarely,735,Research & Development,6,1,Life Sciences,3,Male,66,3,1,Research Scientist,3,Married,3506.0,0.0,Yes,14,3.0,4,0.0,4.0,3.0,3,3.0,2.0,2.0,2.0
42,1.0,Travel_Rarely,603,Research & Development,7,4,Medical,2,Female,78,4,2,Research Scientist,2,Married,2372.0,6.0,Yes,16,3.0,4,0.0,18.0,2.0,3,1.0,0.0,0.0,0.0
43,1.0,Travel_Rarely,531,Sales,4,4,Marketing,4,Female,56,2,3,Sales Executive,4,Single,10231.0,3.0,No,14,3.0,4,0.0,23.0,3.0,4,18.0,7.0,7.5,14.5
36,1.0,Travel_Rarely,429,Research & Development,2,4,Life Sciences,3,Female,53,3,2,Manufacturing Director,2,Single,5410.0,8.5,Yes,11,3.0,4,0.0,18.0,2.0,3,16.0,14.0,5.0,12.0
44,1.0,Travel_Rarely,621,Research & Development,15,3,Medical,1,Female,73,3,3,Healthcare Representative,4,Married,7978.0,1.0,No,11,3.0,4,1.0,10.0,2.0,3,10.0,7.0,0.0,5.0
28,1.0,Travel_Frequently,193,Research & Development,2,3,Life Sciences,4,Male,52,2,1,Laboratory Technician,4,Married,3867.0,1.0,Yes,12,3.0,2,1.0,2.0,2.0,3,2.0,2.0,2.0,2.0
51,1.0,Travel_Frequently,968,Research & Development,6,2,Medical,2,Female,40,2,1,Laboratory Technician,3,Single,2838.0,0.0,No,14,3.0,2,0.0,8.0,4.5,2,7.0,0.0,7.0,7.0
30,1.0,Non-Travel,879,Research & Development,9,2,Medical,3,Female,72,3,2,Manufacturing Director,3,Single,4695.0,7.0,Yes,18,3.0,3,0.0,10.0,3.0,3,8.0,4.0,1.0,7.0
29,1.0,Travel_Rarely,806,Research & Development,7,3,Technical Degree,2,Female,39,3,1,Laboratory Technician,3,Divorced,3339.0,3.0,Yes,13,3.0,1,2.0,10.0,2.0,3,7.0,7.0,7.0,7.0
28,1.0,Travel_Rarely,640,Research & Development,1,3,Technical Degree,4,Male,84,3,1,Research Scientist,1,Single,2080.0,2.0,No,11,3.0,2,0.0,5.0,2.0,2,3.0,2.0,1.0,2.0
25,1.0,Travel_Rarely,266,Research & Development,1,3,Medical,4,Female,40,3,1,Research Scientist,2,Single,2096.0,1.0,No,18,3.0,4,0.0,2.0,3.0,2,2.0,2.0,2.0,1.0
32,1.0,Travel_Rarely,604,Sales,8,3,Medical,3,Male,56,4,2,Sales Executive,4,Married,6209.0,1.0,No,15,3.0,3,2.0,10.0,4.0,4,10.0,7.0,0.0,8.0
45,1.0,Travel_Frequently,364,Research & Development,25,3,Medical,2,Female,83,3,5,Manager,2,Single,16581.0,3.0,No,22,3.0,3,0.0,22.0,4.0,3,0.0,0.0,0.0,0.0
39,1.0,Travel_Rarely,412,Research & Development,13,4,Medical,3,Female,94,2,4,Manager,2,Divorced,16581.0,6.0,Yes,13,3.0,4,2.0,21.0,4.0,3,18.0,9.0,7.5,2.0
58,1.0,Travel_Rarely,848,Research & Development,23,4,Life Sciences,1,Male,88,3,1,Research Scientist,3,Divorced,2372.0,1.0,No,12,3.0,4,2.0,2.0,3.0,3,2.0,2.0,2.0,2.0
32,1.0,Travel_Rarely,1089,Research & Development,7,2,Life Sciences,4,Male,79,3,2,Laboratory Technician,3,Married,4883.0,1.0,No,18,3.0,1,1.0,10.0,3.0,3,10.0,4.0,1.0,1.0
39,1.0,Travel_Rarely,360,Research & Development,23,3,Medical,3,Male,93,3,1,Research Scientist,1,Single,3904.0,0.0,No,13,3.0,1,0.0,6.0,2.0,3,5.0,2.0,0.0,3.0
30,1.0,Travel_Rarely,1138,Research & Development,6,3,Technical Degree,1,Female,48,2,2,Laboratory Technician,4,Married,4627.0,0.0,No,12,3.0,1,1.0,10.0,4.5,3,9.0,2.0,6.0,7.0
36,1.0,Travel_Rarely,325,Research & Development,10,4,Technical Degree,4,Female,63,3,3,Healthcare Representative,3,Married,7094.0,3.0,No,12,3.0,1,0.0,10.0,0.5,3,7.0,7.0,1.0,7.0
46,1.0,Travel_Rarely,991,Human Resources,1,2,Life Sciences,4,Female,44,3,1,Human Resources,1,Single,3423.0,6.0,No,12,3.0,3,0.0,10.0,3.0,4,7.0,6.0,5.0,7.0
28,1.0,Non-Travel,1476,Research & Development,1,3,Life Sciences,3,Female,55,1,2,Laboratory Technician,4,Married,6674.0,0.0,No,11,3.0,1,2.5,10.0,4.5,3,9.0,8.0,7.0,5.0
50,1.0,Travel_Rarely,1322,Research & Development,28,3,Life Sciences,4,Female,43,3,4,Research Director,1,Married,16581.0,4.0,Yes,11,3.0,2,0.0,25.0,2.0,3,3.0,2.0,1.0,2.0
40,1.0,Travel_Rarely,299,Sales,25,4,Marketing,4,Male,57,2,3,Sales Executive,2,Single,9094.0,2.0,Yes,12,3.0,3,0.0,9.0,2.0,3,5.0,4.0,1.0,0.0
52,1.0,Travel_Rarely,1030,Sales,5,3,Life Sciences,2,Male,64,3,3,Sales Executive,2,Single,8446.0,8.5,Yes,19,3.0,3,0.0,10.0,2.0,2,8.0,7.0,7.0,7.0
30,1.0,Travel_Rarely,634,Research & Development,17,4,Medical,2,Female,95,3,3,Manager,1,Married,11916.0,1.0,Yes,23,3.0,4,2.0,9.0,2.0,3,9.0,1.0,0.0,8.0
39,1.0,Travel_Rarely,524,Research & Development,18,2,Life Sciences,1,Male,32,3,2,Manufacturing Director,3,Single,4534.0,0.0,No,11,3.0,1,0.0,9.0,4.5,3,8.0,7.0,1.0,7.0
31,1.0,Non-Travel,587,Sales,2,4,Life Sciences,4,Female,57,3,3,Sales Executive,3,Divorced,9852.0,1.0,Yes,19,3.0,1,1.0,10.0,4.5,2,10.0,8.0,7.5,6.0
41,1.0,Non-Travel,256,Sales,10,2,Medical,3,Male,40,1,2,Sales Executive,2,Single,6151.0,1.0,No,13,3.0,1,0.0,19.0,4.0,3,18.0,2.0,7.5,9.0
31,1.0,Travel_Frequently,1060,Sales,1,3,Life Sciences,4,Female,54,3,1,Sales Representative,2,Single,2302.0,1.0,Yes,11,3.0,1,0.0,3.0,2.0,4,3.0,2.0,2.0,2.0
44,1.0,Travel_Rarely,935,Research & Development,3,3,Life Sciences,1,Male,89,3,1,Laboratory Technician,1,Married,2362.0,4.0,No,12,3.0,3,0.0,10.0,4.0,4,3.0,2.0,1.0,2.0
42,1.0,Non-Travel,495,Research & Development,2,1,Life Sciences,3,Male,37,3,4,Manager,3,Married,16581.0,0.0,Yes,13,3.0,4,0.0,21.0,3.0,2,18.0,8.0,2.0,10.0
55,1.0,Travel_Rarely,282,Research & Development,2,2,Medical,4,Female,58,1,5,Manager,3,Married,16581.0,4.0,No,14,3.0,4,1.0,23.0,4.5,3,18.0,9.0,7.5,11.0
56,1.0,Travel_Rarely,206,Human Resources,8,4,Life Sciences,4,Male,99,3,5,Manager,2,Single,16581.0,6.0,No,14,3.0,1,0.0,28.5,4.0,3,7.0,3.0,7.0,7.0
40,1.0,Non-Travel,458,Research & Development,16,2,Life Sciences,3,Male,74,3,1,Research Scientist,3,Divorced,3544.0,8.5,No,16,3.0,2,1.0,6.0,0.5,3,4.0,2.0,0.0,0.0
34,1.0,Travel_Rarely,943,Research & Development,9,3,Life Sciences,4,Male,86,3,3,Healthcare Representative,4,Divorced,8500.0,0.0,No,11,3.0,4,1.0,10.0,0.5,2,9.0,7.0,1.0,6.0
40,1.0,Travel_Rarely,523,Research & Development,2,3,Life Sciences,3,Male,98,3,2,Research Scientist,4,Single,4661.0,1.0,No,13,3.0,3,0.0,9.0,4.0,3,9.0,8.0,7.5,8.0
41,1.0,Travel_Frequently,1018,Sales,1,3,Marketing,3,Female,66,3,2,Sales Executive,1,Divorced,4103.0,0.0,No,17,3.0,4,1.0,10.0,2.0,3,9.0,3.0,1.0,7.0
35,1.0,Travel_Frequently,482,Research & Development,4,4,Life Sciences,3,Male,87,3,2,Research Scientist,3,Single,4249.0,1.0,Yes,11,3.0,2,0.0,9.0,3.0,3,9.0,6.0,1.0,1.0
51,1.0,Travel_Rarely,770,Human Resources,5,3,Life Sciences,3,Male,84,3,4,Manager,2,Divorced,14026.0,1.0,Yes,11,3.0,2,1.0,28.5,2.0,3,18.0,9.0,0.0,10.0
38,1.0,Travel_Rarely,1009,Sales,2,2,Life Sciences,2,Female,31,3,2,Sales Executive,1,Divorced,6893.0,3.0,No,15,3.0,4,1.0,11.0,3.0,3,7.0,7.0,1.0,7.0
34,1.0,Travel_Rarely,507,Sales,15,2,Medical,3,Female,66,3,2,Sales Executive,1,Single,6125.0,1.0,No,12,3.0,4,0.0,10.0,4.5,4,10.0,8.0,7.5,6.0
25,1.0,Travel_Rarely,882,Research & Development,19,1,Medical,4,Male,67,3,1,Laboratory Technician,4,Married,3669.0,3.0,No,11,3.0,3,2.5,7.0,4.5,2,3.0,2.0,1.0,2.0
58,1.0,Travel_Rarely,601,Research & Development,7,4,Medical,3,Female,53,2,3,Manufacturing Director,1,Married,10008.0,7.0,Yes,14,3.0,4,0.0,28.5,0.5,2,10.0,9.0,5.0,9.0
40,1.0,Travel_Rarely,329,Research & Development,1,4,Life Sciences,2,Male,88,3,1,Laboratory Technician,2,Married,2387.0,3.0,No,22,3.0,3,1.0,7.0,3.0,3,4.0,2.0,0.0,3.0
36,1.0,Travel_Frequently,607,Sales,7,3,Marketing,1,Female,83,4,2,Sales Executive,1,Married,4639.0,2.0,No,16,3.0,4,1.0,17.0,2.0,2,15.0,7.0,6.0,13.0
48,1.0,Travel_Rarely,855,Research & Development,4,3,Life Sciences,4,Male,54,3,3,Manufacturing Director,4,Single,7898.0,1.0,No,11,3.0,3,0.0,11.0,2.0,3,10.0,9.0,0.0,8.0
27,1.0,Travel_Rarely,1291,Sales,11,3,Medical,3,Female,98,4,1,Sales Representative,4,Married,2534.0,8.0,No,14,3.0,2,1.0,5.0,4.0,3,1.0,0.0,0.0,0.0
51,1.0,Travel_Rarely,1405,Research & Development,11,2,Technical Degree,4,Female,82,2,4,Manufacturing Director,2,Single,13142.0,3.0,No,16,3.0,2,0.0,28.5,1.0,2,5.0,2.0,0.0,3.0
18,1.0,Non-Travel,1124,Research & Development,1,3,Life Sciences,4,Female,97,3,1,Laboratory Technician,4,Single,1611.0,1.0,No,15,3.0,3,0.0,0.0,4.5,4,0.0,0.0,0.0,0.0
35,1.0,Travel_Rarely,817,Research & Development,1,3,Medical,4,Female,60,2,2,Laboratory Technician,4,Married,5363.0,0.0,No,12,3.0,2,1.0,10.0,0.5,3,9.0,7.0,0.0,0.0
27,1.0,Travel_Frequently,793,Sales,2,1,Life Sciences,4,Male,43,1,2,Sales Executive,4,Single,5071.0,3.0,No,20,3.0,2,0.0,8.0,3.0,3,6.0,2.0,0.0,0.0
55,1.0,Travel_Rarely,267,Sales,13,4,Marketing,1,Male,85,4,4,Sales Executive,3,Single,13695.0,6.0,Yes,17,3.0,3,0.0,24.0,2.0,2,18.0,7.0,3.0,8.0
56,1.0,Travel_Rarely,1369,Research & Development,23,3,Life Sciences,4,Male,68,3,4,Manufacturing Director,2,Married,13402.0,4.0,Yes,12,3.0,1,1.0,28.5,0.5,3,18.0,14.5,7.5,9.0
34,1.0,Non-Travel,999,Research & Development,26,1,Technical Degree,1,Female,92,2,1,Research Scientist,3,Divorced,2029.0,1.0,No,20,3.0,3,2.5,5.0,2.0,3,5.0,4.0,0.0,0.0
40,1.0,Travel_Rarely,1202,Research & Development,2,1,Medical,2,Female,89,4,2,Healthcare Representative,3,Divorced,6377.0,5.0,No,20,3.0,2,2.5,15.0,0.5,3,12.0,11.0,7.5,8.0
34,1.0,Travel_Rarely,285,Research & Development,29,3,Medical,2,Male,86,3,2,Laboratory Technician,3,Married,5429.0,4.0,No,13,3.0,1,2.0,10.0,1.0,3,8.0,7.0,7.0,7.0
31,1.0,Travel_Frequently,703,Sales,2,3,Life Sciences,3,Female,90,2,1,Sales Representative,4,Single,2785.0,7.0,No,14,3.0,3,0.0,3.0,3.0,4,1.0,0.0,0.0,0.0
35,1.0,Travel_Frequently,662,Sales,18,4,Marketing,4,Female,67,3,2,Sales Executive,3,Married,4614.0,0.0,Yes,18,3.0,3,1.0,5.0,0.5,2,4.0,2.0,3.0,2.0
38,1.0,Travel_Frequently,693,Research & Development,7,3,Life Sciences,4,Male,57,4,1,Research Scientist,3,Divorced,2610.0,1.0,No,11,3.0,4,2.5,4.0,2.0,3,4.0,2.0,0.0,3.0
34,1.0,Travel_Rarely,404,Research & Development,2,4,Technical Degree,3,Female,98,3,2,Healthcare Representative,4,Single,6687.0,1.0,No,11,3.0,4,0.0,14.0,2.0,4,14.0,11.0,4.0,11.0
28,1.0,Travel_Rarely,736,Sales,26,3,Life Sciences,3,Male,48,2,2,Sales Executive,1,Married,4724.0,1.0,No,11,3.0,3,1.0,5.0,0.5,3,5.0,3.0,0.0,4.0
31,1.0,Travel_Rarely,330,Research & Development,22,4,Medical,4,Male,98,3,2,Manufacturing Director,3,Married,6179.0,1.0,Yes,15,3.0,4,2.0,10.0,3.0,2,10.0,2.0,6.0,7.0
